TimeStamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Quat_1,Quat_2,Quat_3,Quat_4
1.752007,-0.9864501,0.1026611,0.0102539,1.25885,0.4749298,0.6818771, 0.001260773, 0.6983673, -0.01542055, -0.7125427
1.755034,-0.9864501,0.1026611,0.0102539,1.25885,0.4749298,0.6818771, 0.001260773, 0.6983673, -0.01542055, -0.7125427
1.757908,-0.9864501,0.1026611,0.0102539,1.25885,0.4749298,0.6818771, 0.001260773, 0.6983673, -0.01542055, -0.7125427
1.760912,-0.9864501,0.1026611,0.0102539,1.25885,0.4749298,0.6818771, 0.001260773, 0.6983673, -0.01542055, -0.7125427
1.76352,-0.9864501,0.1026611,0.0102539,1.25885,0.4749298,0.6818771, 0.001260773, 0.6983673, -0.01542055, -0.7125427
1.766333,-0.9864501,0.1026611,0.0102539,1.25885,0.4749298,0.6818771, 0.001260773, 0.6983673, -0.01542055, -0.7125427
1.769541,-0.9864501,0.1026611,0.0102539,1.25885,0.4749298,0.6818771, 0.001260773, 0.6983673, -0.01542055, -0.7125427
1.772314,-0.9864501,0.1026611,0.0102539,1.25885,0.4749298,0.6818771, 0.001260773, 0.6983673, -0.01542055, -0.7125427
1.775043,-0.9864501,0.1026611,0.0102539,1.25885,0.4749298,0.6818771, 0.001260773, 0.6983673, -0.01542055, -0.7125427
1.777757,-0.9864501,0.1026611,0.0102539,1.25885,0.4749298,0.6818771, 0.001260773, 0.6983673, -0.01542055, -0.7125427
1.780653,-0.9864501,0.1026611,0.0102539,1.25885,0.4749298,0.6818771, 0.001260773, 0.6983673, -0.01542055, -0.7125427
1.783917,-0.9752196,0.1051025,0.0258789,0.1602173,-0.1497269,-0.919342, 0.0007217377, 0.6981983, -0.02177152, -0.7131319
1.786911,-0.984497,0.1036377,0.01464843,0.5722046,-0.5311966,0.3156662, 0.0007217377, 0.6981983, -0.02177152, -0.7131319
1.789823,-0.984497,0.1036377,0.01464843,0.5722046,-0.5311966,0.3156662, 0.0007217377, 0.6981983, -0.02177152, -0.7131319
1.792299,-0.984497,0.1036377,0.01464843,0.5722046,-0.5311966,0.3156662, 0.0007217377, 0.6981983, -0.02177152, -0.7131319
1.794584,-0.984497,0.1036377,0.01464843,0.5722046,-0.5311966,0.3156662, 0.0007217377, 0.6981983, -0.02177152, -0.7131319
1.796846,-0.984497,0.1036377,0.01464843,0.5722046,-0.5311966,0.3156662, 0.0007217377, 0.6981983, -0.02177152, -0.7131319
1.799328,-0.984497,0.1036377,0.01464843,0.5722046,-0.5311966,0.3156662, 0.0007217377, 0.6981983, -0.02177152, -0.7131319
1.801835,-0.984497,0.1036377,0.01464843,0.5722046,-0.5311966,0.3156662, 0.0007217377, 0.6981983, -0.02177152, -0.7131319
1.804549,-0.984497,0.1036377,0.01464843,0.5722046,-0.5311966,0.3156662, 0.0007217377, 0.6981983, -0.02177152, -0.7131319
1.807108,-0.984497,0.1036377,0.01464843,0.5722046,-0.5311966,0.3156662, 0.0007217377, 0.6981983, -0.02177152, -0.7131319
1.810039,-0.984497,0.1036377,0.01464843,0.5722046,-0.5311966,0.3156662, 0.0007217377, 0.6981983, -0.02177152, -0.7131319
1.812659,-0.984497,0.1036377,0.01464843,0.5722046,-0.5311966,0.3156662, 0.0007217377, 0.6981983, -0.02177152, -0.7131319
1.815473,-0.984497,0.1036377,0.01464843,0.5722046,-0.5311966,0.3156662, 0.0007217377, 0.6981983, -0.02177152, -0.7131319
1.818537,-0.984497,0.1036377,0.01464843,0.5722046,-0.5311966,0.3156662, 0.0007217377, 0.6981983, -0.02177152, -0.7131319
1.828135,-0.984497,0.1036377,0.01464843,0.5722046,-0.5311966,0.3156662, 0.0007217377, 0.6981983, -0.02177152, -0.7131319
1.831338,-1.015747,0.1090088,0.05078124,1.609802,1.60408,2.085686, 0.0006246027, 0.6981449, -0.02598146, -0.7133778
1.83412,-1.015747,0.1090088,0.05078124,1.609802,1.60408,2.085686, 0.0006246027, 0.6981449, -0.02598146, -0.7133778
1.836864,-1.015747,0.1090088,0.05078124,1.609802,1.60408,2.085686, 0.0006246027, 0.6981449, -0.02598146, -0.7133778
1.839721,-1.015747,0.1090088,0.05078124,1.609802,1.60408,2.085686, 0.0006246027, 0.6981449, -0.02598146, -0.7133778
1.842334,-1.015747,0.1090088,0.05078124,1.609802,1.60408,2.085686, 0.0006246027, 0.6981449, -0.02598146, -0.7133778
1.845255,-1.010864,0.1075439,0.0336914,-0.05245209,-0.1802444,-1.010895, 0.0005764663, 0.6979817, -0.02804161, -0.7136246
1.84843,-1.010864,0.1075439,0.0336914,-0.05245209,-0.1802444,-1.010895, 0.0005764663, 0.6979817, -0.02804161, -0.7136246
1.851018,-1.010864,0.1075439,0.0336914,-0.05245209,-0.1802444,-1.010895, 0.0005764663, 0.6979817, -0.02804161, -0.7136246
1.853637,-1.010864,0.1075439,0.0336914,-0.05245209,-0.1802444,-1.010895, 0.0005764663, 0.6979817, -0.02804161, -0.7136246
1.856661,-1.010864,0.1075439,0.0336914,-0.05245209,-0.1802444,-1.010895, 0.0005764663, 0.6979817, -0.02804161, -0.7136246
1.859294,-1.010864,0.1075439,0.0336914,-0.05245209,-0.1802444,-1.010895, 0.0005764663, 0.6979817, -0.02804161, -0.7136246
1.861825,-0.9874266,0.1065674,0.02246093,-1.395226,-0.8363724,-2.70462, 0.0005327947, 0.6978341, -0.02990675, -0.7138426
1.864485,-0.9874266,0.1065674,0.02246093,-1.395226,-0.8363724,-2.70462, 0.0005327947, 0.6978341, -0.02990675, -0.7138426
1.866817,-0.9874266,0.1065674,0.02246093,-1.395226,-0.8363724,-2.70462, 0.0005327947, 0.6978341, -0.02990675, -0.7138426
1.87391,-0.9874266,0.1065674,0.02246093,-1.395226,-0.8363724,-2.70462, 0.0005327947, 0.6978341, -0.02990675, -0.7138426
1.877069,-0.9874266,0.1065674,0.02246093,-1.395226,-0.8363724,-2.70462, 0.0005327947, 0.6978341, -0.02990675, -0.7138426
1.879946,-0.9874266,0.1065674,0.02246093,-1.395226,-0.8363724,-2.70462, 0.0005327947, 0.6978341, -0.02990675, -0.7138426
1.882997,-0.9874266,0.1065674,0.02246093,-1.395226,-0.8363724,-2.70462, 0.0005327947, 0.6978341, -0.02990675, -0.7138426
1.885455,-0.9874266,0.1065674,0.02246093,-1.395226,-0.8363724,-2.70462, 0.0005327947, 0.6978341, -0.02990675, -0.7138426
1.888213,-0.9874266,0.1065674,0.02246093,-1.395226,-0.8363724,-2.70462, 0.0005327947, 0.6978341, -0.02990675, -0.7138426
1.890506,-0.9874266,0.1065674,0.02246093,-1.395226,-0.8363724,-2.70462, 0.0005327947, 0.6978341, -0.02990675, -0.7138426
1.893047,-0.977661,0.1002197,0.005859368,-0.5865097,0.9784698,0.2851486, 0.0004889453, 0.6978099, -0.03188981, -0.7139301
1.895995,-0.977661,0.1002197,0.005859368,-0.5865097,0.9784698,0.2851486, 0.0004889453, 0.6978099, -0.03188981, -0.7139301
1.89837,-0.977661,0.1002197,0.005859368,-0.5865097,0.9784698,0.2851486, 0.0004889453, 0.6978099, -0.03188981, -0.7139301
1.900964,-0.977661,0.1002197,0.005859368,-0.5865097,0.9784698,0.2851486, 0.0004889453, 0.6978099, -0.03188981, -0.7139301
1.903696,-0.977661,0.1002197,0.005859368,-0.5865097,0.9784698,0.2851486, 0.0004889453, 0.6978099, -0.03188981, -0.7139301
1.906395,-0.977661,0.1002197,0.005859368,-0.5865097,0.9784698,0.2851486, 0.0004889453, 0.6978099, -0.03188981, -0.7139301
1.909542,-1.007934,0.1065674,0.03515624,0.8468628,2.48909,1.933098, 0.0004184525, 0.6979397, -0.0358816, -0.7138534
1.912565,-1.007934,0.1065674,0.03515624,0.8468628,2.48909,1.933098, 0.0004184525, 0.6979397, -0.0358816, -0.7138534
1.915162,-1.007934,0.1065674,0.03515624,0.8468628,2.48909,1.933098, 0.0004184525, 0.6979397, -0.0358816, -0.7138534
1.917478,-1.007934,0.1065674,0.03515624,0.8468628,2.48909,1.933098, 0.0004184525, 0.6979397, -0.0358816, -0.7138534
1.9198,-1.007934,0.1065674,0.03515624,0.8468628,2.48909,1.933098, 0.0004184525, 0.6979397, -0.0358816, -0.7138534
1.922402,-1.007934,0.1065674,0.03515624,0.8468628,2.48909,1.933098, 0.0004184525, 0.6979397, -0.0358816, -0.7138534
1.925265,-1.007934,0.1065674,0.03515624,0.8468628,2.48909,1.933098, 0.0004184525, 0.6979397, -0.0358816, -0.7138534
1.928507,-1.007934,0.1065674,0.03515624,0.8468628,2.48909,1.933098, 0.0004184525, 0.6979397, -0.0358816, -0.7138534
1.93656,-1.007934,0.1065674,0.03515624,0.8468628,2.48909,1.933098, 0.0004184525, 0.6979397, -0.0358816, -0.7138534
1.939801,-1.007934,0.1065674,0.03515624,0.8468628,2.48909,1.933098, 0.0004184525, 0.6979397, -0.0358816, -0.7138534
1.942936,-1.007934,0.1065674,0.03515624,0.8468628,2.48909,1.933098, 0.0004184525, 0.6979397, -0.0358816, -0.7138534
1.94609,-1.007934,0.1065674,0.03515624,0.8468628,2.48909,1.933098, 0.0004184525, 0.6979397, -0.0358816, -0.7138534
1.949017,-1.007934,0.1065674,0.03515624,0.8468628,2.48909,1.933098, 0.0004184525, 0.6979397, -0.0358816, -0.7138534
1.951267,-1.007934,0.1065674,0.03515624,0.8468628,2.48909,1.933098, 0.0004184525, 0.6979397, -0.0358816, -0.7138534
1.953842,-1.007934,0.1065674,0.03515624,0.8468628,2.48909,1.933098, 0.0002691513, 0.6977515, -0.03785143, -0.7140639
1.956624,-0.9830321,0.1094971,0.02294921,-0.7543564,-1.675606,-1.773834, 0.0002433555, 0.6975816, -0.0398601, -0.7142439
1.95942,-0.9830321,0.1094971,0.02294921,-0.7543564,-1.675606,-1.773834, 0.0002433555, 0.6975816, -0.0398601, -0.7142439
1.961925,-0.9830321,0.1094971,0.02294921,-0.7543564,-1.675606,-1.773834, 0.0002433555, 0.6975816, -0.0398601, -0.7142439
1.964332,-0.9830321,0.1094971,0.02294921,-0.7543564,-1.675606,-1.773834, 0.0002433555, 0.6975816, -0.0398601, -0.7142439
1.966524,-0.9830321,0.1094971,0.02294921,-0.7543564,-1.675606,-1.773834, 0.0002433555, 0.6975816, -0.0398601, -0.7142439
1.968813,-0.9830321,0.1094971,0.02294921,-0.7543564,-1.675606,-1.773834, 0.0002433555, 0.6975816, -0.0398601, -0.7142439
1.97203,-0.9918212,0.1060791,0.01904296,0.6484985,2.199173,2.070427, 0.0001998562, 0.6974453, -0.04344827, -0.7143754
1.97543,-0.9918212,0.1060791,0.01904296,0.6484985,2.199173,2.070427, 0.0001998562, 0.6974453, -0.04344827, -0.7143754
1.978987,-0.9918212,0.1060791,0.01904296,0.6484985,2.199173,2.070427, 0.0001998562, 0.6974453, -0.04344827, -0.7143754
1.982172,-0.9918212,0.1060791,0.01904296,0.6484985,2.199173,2.070427, 0.0001998562, 0.6974453, -0.04344827, -0.7143754
1.984657,-0.9918212,0.1060791,0.01904296,0.6484985,2.199173,2.070427, 0.0001998562, 0.6974453, -0.04344827, -0.7143754
1.98774,-0.9918212,0.1060791,0.01904296,0.6484985,2.199173,2.070427, 0.0001998562, 0.6974453, -0.04344827, -0.7143754
1.990522,-0.9918212,0.1060791,0.01904296,0.6484985,2.199173,2.070427, 0.0001998562, 0.6974453, -0.04344827, -0.7143754
1.992973,-0.9918212,0.1060791,0.01904296,0.6484985,2.199173,2.070427, 0.0001998562, 0.6974453, -0.04344827, -0.7143754
1.995547,-0.9918212,0.1060791,0.01904296,0.6484985,2.199173,2.070427, 0.0001998562, 0.6974453, -0.04344827, -0.7143754
1.998116,-0.9918212,0.1060791,0.01904296,0.6484985,2.199173,2.070427, 0.0001998562, 0.6974453, -0.04344827, -0.7143754
2.000506,-0.9918212,0.1060791,0.01904296,0.6484985,2.199173,2.070427, 0.0001998562, 0.6974453, -0.04344827, -0.7143754
2.00331,-0.9918212,0.1060791,0.01904296,0.6484985,2.199173,2.070427, 0.0001998562, 0.6974453, -0.04344827, -0.7143754
2.006226,-0.9918212,0.1060791,0.01904296,0.6484985,2.199173,2.070427, 0.0001998562, 0.6974453, -0.04344827, -0.7143754
2.008976,-0.9918212,0.1060791,0.01904296,0.6484985,2.199173,2.070427, 0.0001998562, 0.6974453, -0.04344827, -0.7143754
2.011611,-0.9918212,0.1060791,0.01904296,0.6484985,2.199173,2.070427, 0.0001998562, 0.6974453, -0.04344827, -0.7143754
2.014248,-0.9918212,0.1060791,0.01904296,0.6484985,2.199173,2.070427, 0.0001998562, 0.6974453, -0.04344827, -0.7143754
2.016762,-0.9957274,0.1065674,0.007324211,-0.4491806,1.283646,-1.255035, 0.0001651924, 0.6973525, -0.04674232, -0.7144229
2.019626,-0.9957274,0.1065674,0.007324211,-0.4491806,1.283646,-1.255035, 0.0001651924, 0.6973525, -0.04674232, -0.7144229
2.02695,-0.9957274,0.1065674,0.007324211,-0.4491806,1.283646,-1.255035, 0.0001651924, 0.6973525, -0.04674232, -0.7144229
2.029506,-0.9957274,0.1065674,0.007324211,-0.4491806,1.283646,-1.255035, 0.0001651924, 0.6973525, -0.04674232, -0.7144229
2.032507,-1.00061,0.08996581,0.009277336,1.274109,1.22261,0.3767014, 0.0001490768, 0.6973415, -0.04822679, -0.7144116
2.035586,-1.00061,0.08996581,0.009277336,1.274109,1.22261,0.3767014, 0.0001490768, 0.6973415, -0.04822679, -0.7144116
2.039067,-1.00061,0.08996581,0.009277336,1.274109,1.22261,0.3767014, 0.0001490768, 0.6973415, -0.04822679, -0.7144116
2.04777,-1.00061,0.08996581,0.009277336,1.274109,1.22261,0.3767014, 0.0001490768, 0.6973415, -0.04822679, -0.7144116
2.050448,-1.00061,0.08996581,0.009277336,1.274109,1.22261,0.3767014, 0.0001490768, 0.6973415, -0.04822679, -0.7144116
2.053207,-1.00061,0.08996581,0.009277336,1.274109,1.22261,0.3767014, 0.0001490768, 0.6973415, -0.04822679, -0.7144116
2.05576,-1.00061,0.08996581,0.009277336,1.274109,1.22261,0.3767014, 0.0001490768, 0.6973415, -0.04822679, -0.7144116
2.058406,-1.00061,0.08996581,0.009277336,1.274109,1.22261,0.3767014, 0.0001490768, 0.6973415, -0.04822679, -0.7144116
2.06108,-1.00061,0.08996581,0.009277336,1.274109,1.22261,0.3767014, 0.0001490768, 0.6973415, -0.04822679, -0.7144116
2.063689,-1.00061,0.08996581,0.009277336,1.274109,1.22261,0.3767014, 0.0001490768, 0.6973415, -0.04822679, -0.7144116
2.066275,-1.00061,0.08996581,0.009277336,1.274109,1.22261,0.3767014, 0.0001490768, 0.6973415, -0.04822679, -0.7144116
2.068857,-1.00061,0.08996581,0.009277336,1.274109,1.22261,0.3767014, 0.0001490768, 0.6973415, -0.04822679, -0.7144116
2.071414,-1.00061,0.08996581,0.009277336,1.274109,1.22261,0.3767014, 0.0001490768, 0.6973415, -0.04822679, -0.7144116
2.073806,-1.00061,0.08996581,0.009277336,1.274109,1.22261,0.3767014, 0.0001490768, 0.6973415, -0.04822679, -0.7144116
2.076676,-1.021118,0.1031494,0.02685546,2.983093,0.8869171,0.5903244, 9.313505E-05, 0.6973233, -0.04995728, -0.7143927
2.080419,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.083326,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.08564,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.088293,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.09125,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.094265,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.097561,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.100437,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.102945,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.105628,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.108387,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.111635,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.114425,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.117298,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.119606,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.122228,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.125101,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.127821,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.130353,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.133176,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.135982,-0.9825438,0.1300049,0.03515624,-0.2202988,-2.606392,-3.34549, 6.896816E-05, 0.6968063, -0.05364918, -0.7147911
2.139411,-0.9683837,0.09973143,0,1.396179,5.76973,1.246452, 3.613438E-05, 0.6968873, -0.05684278, -0.7145846
2.14892,-0.9952391,0.1016846,0.02392577,2.616882,6.456375,2.360344, 3.06014E-05, 0.6971049, -0.05867919, -0.714276
2.152383,-0.9952391,0.1016846,0.02392577,2.616882,6.456375,2.360344, 3.06014E-05, 0.6971049, -0.05867919, -0.714276
2.155459,-1.007446,0.1202392,0.02441406,0.8926392,1.115799,0.1783371, 2.534408E-05, 0.6970909, -0.060581, -0.7141804
2.158239,-1.007446,0.1202392,0.02441406,0.8926392,1.115799,0.1783371, 2.534408E-05, 0.6970909, -0.060581, -0.7141804
2.16072,-1.007446,0.1202392,0.02441406,0.8926392,1.115799,0.1783371, 2.534408E-05, 0.6970909, -0.060581, -0.7141804
2.162943,-1.007446,0.1202392,0.02441406,0.8926392,1.115799,0.1783371, 2.534408E-05, 0.6970909, -0.060581, -0.7141804
2.165628,-1.007446,0.1202392,0.02441406,0.8926392,1.115799,0.1783371, 2.534408E-05, 0.6970909, -0.060581, -0.7141804
2.167823,-1.007446,0.1202392,0.02441406,0.8926392,1.115799,0.1783371, 2.534408E-05, 0.6970909, -0.060581, -0.7141804
2.170422,-1.007446,0.1202392,0.02441406,0.8926392,1.115799,0.1783371, 2.534408E-05, 0.6970909, -0.060581, -0.7141804
2.178774,-1.007446,0.1202392,0.02441406,0.8926392,1.115799,0.1783371, 2.534408E-05, 0.6970909, -0.060581, -0.7141804
2.18147,-1.007446,0.1202392,0.02441406,0.8926392,1.115799,0.1783371, 2.534408E-05, 0.6970909, -0.060581, -0.7141804
2.183722,-1.007446,0.1202392,0.02441406,0.8926392,1.115799,0.1783371, 2.534408E-05, 0.6970909, -0.060581, -0.7141804
2.186146,-1.007446,0.1202392,0.02441406,0.8926392,1.115799,0.1783371, 2.534408E-05, 0.6970909, -0.060581, -0.7141804
2.189022,-1.007446,0.1202392,0.02441406,0.8926392,1.115799,0.1783371, 2.534408E-05, 0.6970909, -0.060581, -0.7141804
2.19172,-1.007446,0.1202392,0.02441406,0.8926392,1.115799,0.1783371, 2.534408E-05, 0.6970909, -0.060581, -0.7141804
2.194335,-1.007446,0.1202392,0.02441406,0.8926392,1.115799,0.1783371, 2.534408E-05, 0.6970909, -0.060581, -0.7141804
2.196945,-1.007446,0.1202392,0.02441406,0.8926392,1.115799,0.1783371, 2.534408E-05, 0.6970909, -0.060581, -0.7141804
2.199436,-1.007446,0.1202392,0.02441406,0.8926392,1.115799,0.1783371, 2.534408E-05, 0.6970909, -0.060581, -0.7141804
2.202029,-0.9703368,0.09338377,-0.004394531,0.8926392,-1.797676,1.01757, 9.241514E-06, 0.6967621, -0.06555674, -0.7141774
2.204887,-0.9942626,0.1212158,0.004394524,2.174377,1.451492,1.734734, 9.241514E-06, 0.6967621, -0.06555674, -0.7141774
2.207411,-0.9942626,0.1212158,0.004394524,2.174377,1.451492,1.734734, 9.241514E-06, 0.6967621, -0.06555674, -0.7141774
2.210021,-0.9942626,0.1212158,0.004394524,2.174377,1.451492,1.734734, 9.241514E-06, 0.6967621, -0.06555674, -0.7141774
2.212718,-0.9942626,0.1212158,0.004394524,2.174377,1.451492,1.734734, 9.241514E-06, 0.6967621, -0.06555674, -0.7141774
2.215514,-0.9942626,0.1212158,0.004394524,2.174377,1.451492,1.734734, 9.241514E-06, 0.6967621, -0.06555674, -0.7141774
2.218263,-0.9859618,0.1148681,0.02539062,0.9994507,1.817703,0.8649826, 7.150695E-06, 0.6966503, -0.06724408, -0.7141573
2.220904,-0.9859618,0.1148681,0.02539062,0.9994507,1.817703,0.8649826, 7.150695E-06, 0.6966503, -0.06724408, -0.7141573
2.223431,-0.9859618,0.1148681,0.02539062,0.9994507,1.817703,0.8649826, 7.150695E-06, 0.6966503, -0.06724408, -0.7141573
2.226157,-0.9859618,0.1148681,0.02539062,0.9994507,1.817703,0.8649826, 7.150695E-06, 0.6966503, -0.06724408, -0.7141573
2.228368,-0.9859618,0.1148681,0.02539062,0.9994507,1.817703,0.8649826, 7.150695E-06, 0.6966503, -0.06724408, -0.7141573
2.231031,-0.9859618,0.1148681,0.02539062,0.9994507,1.817703,0.8649826, 7.150695E-06, 0.6966503, -0.06724408, -0.7141573
2.233346,-0.9859618,0.1148681,0.02539062,0.9994507,1.817703,0.8649826, 7.150695E-06, 0.6966503, -0.06724408, -0.7141573
2.236104,-0.9859618,0.1148681,0.02539062,0.9994507,1.817703,0.8649826, 7.150695E-06, 0.6966503, -0.06724408, -0.7141573
2.238929,-0.9859618,0.1148681,0.02539062,0.9994507,1.817703,0.8649826, 7.150695E-06, 0.6966503, -0.06724408, -0.7141573
2.242089,-0.9859618,0.1148681,0.02539062,0.9994507,1.817703,0.8649826, 7.150695E-06, 0.6966503, -0.06724408, -0.7141573
2.251712,-0.9659423,0.1085205,0.01513671,-0.7390976,-0.1802444,0.4224777, 3.745779E-06, 0.6964905, -0.06880617, -0.7141891
2.254843,-0.9659423,0.1085205,0.01513671,-0.7390976,-0.1802444,0.4224777, 3.745779E-06, 0.6964905, -0.06880617, -0.7141891
2.257746,-0.9659423,0.1085205,0.01513671,-0.7390976,-0.1802444,0.4224777, 3.745779E-06, 0.6964905, -0.06880617, -0.7141891
2.260288,-0.9659423,0.1085205,0.01513671,-0.7390976,-0.1802444,0.4224777, 3.745779E-06, 0.6964905, -0.06880617, -0.7141891
2.26287,-0.9659423,0.1085205,0.01513671,-0.7390976,-0.1802444,0.4224777, 2.660789E-06, 0.6964617, -0.07032102, -0.71409
2.265788,-0.9815673,0.09289549,0.001953118,0.2212524,0.9784698,3.321648, 2.660789E-06, 0.6964617, -0.07032102, -0.71409
2.268349,-0.9815673,0.09289549,0.001953118,0.2212524,0.9784698,3.321648, 2.660789E-06, 0.6964617, -0.07032102, -0.71409
2.271159,-0.9815673,0.09289549,0.001953118,0.2212524,0.9784698,3.321648, 2.660789E-06, 0.6964617, -0.07032102, -0.71409
2.273588,-0.9815673,0.09289549,0.001953118,0.2212524,0.9784698,3.321648, 2.660789E-06, 0.6964617, -0.07032102, -0.71409
2.275957,-0.9815673,0.09289549,0.001953118,0.2212524,0.9784698,3.321648, 2.660789E-06, 0.6964617, -0.07032102, -0.71409
2.278638,-0.9815673,0.09289549,0.001953118,0.2212524,0.9784698,3.321648, 1.369976E-06, 0.6965621, -0.07197623, -0.7138407
2.28154,-0.9923095,0.1070556,0.0180664,1.625061,4.732132,3.962517, 1.369976E-06, 0.6965621, -0.07197623, -0.7138407
2.28452,-0.9923095,0.1070556,0.0180664,1.625061,4.732132,3.962517, 1.369976E-06, 0.6965621, -0.07197623, -0.7138407
2.287011,-0.9923095,0.1070556,0.0180664,1.625061,4.732132,3.962517, 1.369976E-06, 0.6965621, -0.07197623, -0.7138407
2.289844,-0.9923095,0.1070556,0.0180664,1.625061,4.732132,3.962517, 1.369976E-06, 0.6965621, -0.07197623, -0.7138407
2.29228,-0.9923095,0.1070556,0.0180664,1.625061,4.732132,3.962517, 1.369976E-06, 0.6965621, -0.07197623, -0.7138407
2.294724,-0.9923095,0.1070556,0.0180664,1.625061,4.732132,3.962517, 1.369976E-06, 0.6965621, -0.07197623, -0.7138407
2.297328,-0.9923095,0.1070556,0.0180664,1.625061,4.732132,3.962517, 1.369976E-06, 0.6965621, -0.07197623, -0.7138407
2.299642,-0.9923095,0.1070556,0.0180664,1.625061,4.732132,3.962517, 1.369976E-06, 0.6965621, -0.07197623, -0.7138407
2.301965,-0.9923095,0.1070556,0.0180664,1.625061,4.732132,3.962517, 1.369976E-06, 0.6965621, -0.07197623, -0.7138407
2.304709,-0.9923095,0.1070556,0.0180664,1.625061,4.732132,3.962517, 1.369976E-06, 0.6965621, -0.07197623, -0.7138407
2.307386,-0.9923095,0.1070556,0.0180664,1.625061,4.732132,3.962517, 1.369976E-06, 0.6965621, -0.07197623, -0.7138407
2.310239,-0.9923095,0.1070556,0.0180664,1.625061,4.732132,3.962517, 8.745119E-07, 0.6966991, -0.07375178, -0.7135388
2.313358,-1.005005,0.1124267,0.01757812,0.7858276,5.174637,2.116203, 8.745119E-07, 0.6966991, -0.07375178, -0.7135388
2.316313,-1.005005,0.1124267,0.01757812,0.7858276,5.174637,2.116203, 8.745119E-07, 0.6966991, -0.07375178, -0.7135388
2.318614,-1.005005,0.1124267,0.01757812,0.7858276,5.174637,2.116203, 8.745119E-07, 0.6966991, -0.07375178, -0.7135388
2.321541,-1.005005,0.1124267,0.01757812,0.7858276,5.174637,2.116203, 8.745119E-07, 0.6966991, -0.07375178, -0.7135388
2.329366,-0.9825438,0.1177978,0.01904296,-0.8001328,-2.163887,0.3614426, 6.332994E-08, 0.696502, -0.07673287, -0.7134353
2.332165,-0.9825438,0.1177978,0.01904296,-0.8001328,-2.163887,0.3614426, 6.332994E-08, 0.696502, -0.07673287, -0.7134353
2.334708,-0.9825438,0.1177978,0.01904296,-0.8001328,-2.163887,0.3614426, 6.332994E-08, 0.696502, -0.07673287, -0.7134353
2.337195,-0.9825438,0.1177978,0.01904296,-0.8001328,-2.163887,0.3614426, 6.332994E-08, 0.696502, -0.07673287, -0.7134353
2.339872,-0.9825438,0.1177978,0.01904296,-0.8001328,-2.163887,0.3614426, 6.332994E-08, 0.696502, -0.07673287, -0.7134353
2.342783,-0.9825438,0.1177978,0.01904296,-0.8001328,-2.163887,0.3614426, 6.332994E-08, 0.696502, -0.07673287, -0.7134353
